Year,Corp. ID,Corp Name,Sch. ID,School Name,"Took SAT
N","Graduates
N", Graduates Taking SAT,Avg  Composite (Math and Verbal),"Avg SAT
Math Score",Avg SAT Reading Score
2011-12,5740,Monroe County Community Sch Corp,6220,Bloomington Graduation School,1,17,5.88,530.0,240.0,290.0
2011-12,5835,North Montgomery Com Sch Corp,6271,North Montgomery High School,94,160,58.75,956.2,484.0,472.1
2011-12,5845,South Montgomery Com Sch Corp,6257,Southmont Sr High School,88,135,65.19,959.3,483.9,475.5
2011-12,5855,Crawfordsville Community Schools,6277,Crawfordsville Sr High School,70,145,48.28,1048.6,530.0,518.6
2011-12,5900,Monroe-Gregg School District,6321,Monrovia High School,50,110,45.45,1003.6,509.4,494.2
2011-12,5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,15,36,41.67,962.0,477.3,484.7
2011-12,5925,M S D Martinsville Schools,6329,Martinsville High School,183,333,54.95,1015.6,513.5,502.1
2011-12,5930,Mooresville Con School Corp,6369,Mooresville High School,178,267,66.67,970.6,489.0,481.5
2011-12,5945,North Newton School Corp,6411,North Newton Jr-Sr High School,61,101,60.40,957.9,472.6,485.2
2011-12,5995,South Newton School Corp,6417,South Newton Senior High School,26,41,63.41,876.9,450.4,426.5
2011-12,6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,57,89,64.04,984.4,502.5,481.9
2011-12,6060,East Noble School Corporation,6458,East Noble High School,136,250,54.40,979.0,494.2,484.8
2011-12,6065,West Noble School Corporation,6489,West Noble High School,88,156,56.41,943.8,484.4,459.3
2011-12,6080,Rising Sun-Ohio Co Com,6513,Rising Sun High School,35,57,61.40,995.7,496.6,499.1
2011-12,6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,35,59,59.32,1006.0,514.6,491.4
2011-12,6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,48,86,55.81,949.4,472.7,476.7
2011-12,6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,27,51,52.94,953.0,494.8,458.1
2011-12,6195,Spencer-Owen Community Schools,6613,Owen Valley Community High School,59,140,42.14,996.9,504.4,492.5
2011-12,6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,21,57,36.84,876.2,446.7,429.5
2011-12,6300,Rockville Community School Corp,6637,Rockville Jr-Sr High School,37,51,72.55,969.2,479.2,490.0
2011-12,6310,Turkey Run Community Sch Corp,6649,Turkey Run Jr-Sr High School,21,37,56.76,965.7,489.0,476.7
2011-12,6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,38,79,48.10,978.9,503.7,475.3
2011-12,6340,Cannelton City Schools,6733,Cannelton Elementary & High School,0,10,0.00,***,***,***
2011-12,6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,59,94,62.77,981.0,504.2,476.8
2011-12,6445,Pike County School Corp,6763,Pike Central High School,49,127,38.58,959.8,478.4,481.4
2011-12,6460,M S D Boone Township,6813,Hebron High School,63,79,79.75,999.8,500.0,499.8
2011-12,6470,Duneland School Corporation,6925,Chesterton Senior High School,269,384,70.05,1036.6,526.8,509.8
2011-12,6510,East Porter County School Corp,6825,Morgan Township Middle/High School,42,62,67.74,995.7,489.3,506.4
2011-12,6510,East Porter County School Corp,6833,Kouts Middle/High School,38,56,67.86,991.1,481.3,509.7
2011-12,6510,East Porter County School Corp,6849,Washington Twp Middle/High School,41,48,85.42,953.9,478.8,475.1
2011-12,6520,Porter Township School Corp,6838,Boone Grove High School,70,115,60.87,975.4,495.3,480.1
2011-12,6530,Union Township School Corp,6841,Wheeler High School,107,145,73.79,1044.4,535.0,509.4
2011-12,6550,Portage Township Schools,6853,Portage High School,357,546,65.38,927.7,459.0,468.7
2011-12,6560,Valparaiso Community Schools,6881,Valparaiso High School,340,461,73.75,1038.3,522.4,515.9
2011-12,6590,M S D Mount Vernon,6949,Mount Vernon High School,59,154,38.31,1048.8,541.4,507.5
2011-12,6600,M S D North Posey Co Schools,6975,North Posey High School,79,110,71.82,1000.9,499.2,501.6
2011-12,6610,New Harmony Town & Twp Con Sch,6993,New Harmony Elem & High Sch,***,***,***,***,***,***
2011-12,6620,Eastern Pulaski Community Sch Corp,6997,Winamac Community High School,57,91,62.64,957.7,492.1,465.6
2011-12,6630,West Central School Corp,7025,West Central Senior High School,32,56,57.14,999.4,512.5,486.9
2011-12,6705,South Putnam Community Schools,7071,South Putnam High School,47,79,59.49,967.4,482.3,485.1
2011-12,6715,North Putnam Community Schools,7061,North Putnam Sr High School,64,115,55.65,961.1,484.8,476.3
2011-12,6750,Cloverdale Community Schools,7077,Cloverdale High School,47,74,63.51,958.7,475.5,483.2
2011-12,6755,Greencastle Community School Corp,7089,Greencastle Senior High School,84,116,72.41,964.4,488.0,476.4
2011-12,6795,Union School Corporation,7119,Union Junior & High School,24,30,80.00,949.6,469.2,480.4
2011-12,6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,22,27,81.48,979.1,490.0,489.1
2011-12,6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,47,81,58.02,897.0,446.6,450.4
2011-12,6825,Randolph Central School Corp,7125,Winchester Community High School,63,103,61.17,958.4,495.1,463.3
2011-12,6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High,41,55,74.55,926.1,469.3,456.8
2011-12,6865,South Ripley Com Sch Corp,7182,South Ripley High School,44,75,58.67,948.4,478.9,469.5
2011-12,6895,Batesville Community School Corp,7217,Batesville High School,102,137,74.45,1065.7,537.6,528.0
2011-12,6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,40,64,62.50,1011.0,515.5,495.5
2011-12,6910,Milan Community Schools,7205,Milan High School,39,83,46.99,1031.0,525.9,505.1
2011-12,6995,Rush County Schools,7285,Rushville Consolidated High School,113,183,61.75,997.0,511.8,485.2
2011-12,7150,John Glenn School Corporation,7453,John Glenn High School,87,131,66.41,1029.3,524.1,505.2
2011-12,7175,Penn-Harris-Madison School Corp,7353,Penn High School,575,808,71.16,1060.9,543.6,517.4
2011-12,7200,School City of Mishawaka,7461,Mishawaka High School,208,307,67.75,956.6,486.1,470.6
2011-12,7205,South Bend Community School Corp,7421,Clay High School,141,234,60.26,925.2,464.7,460.6
2011-12,7205,South Bend Community School Corp,7505,Adams High School,194,314,61.78,1013.4,506.3,507.1
2011-12,7205,South Bend Community School Corp,7513,Riley High School,166,216,76.85,957.2,488.8,468.4
2011-12,7205,South Bend Community School Corp,7517,Washington High School,170,261,65.13,815.9,407.4,408.5
2011-12,7205,South Bend Community School Corp,7534,Rise Up Academy at Eggleston,***,***,***,***,***,***
2011-12,7215,Union-North United School Corp,7399,LaVille Jr-Sr High School,59,78,75.64,953.1,467.8,485.3
2011-12,7230,Scott County School District 1,7629,Austin High School,39,73,53.42,886.4,434.1,452.3
2011-12,7255,Scott County School District 2,7641,Scottsburg Senior High School,101,176,57.39,948.1,470.1,478.0
2011-12,7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,36,55,65.45,1035.8,519.4,516.4
2011-12,7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,27,41,65.85,903.7,447.4,456.3
2011-12,7350,Northwestern Con School Corp,7689,Triton Central High School,84,119,70.59,946.4,478.3,468.1
2011-12,7360,Southwestern Con Sch Shelby Co,7701,Southwestern High School,32,43,74.42,921.9,465.6,456.3
2011-12,7365,Shelbyville Central Schools,7717,Shelbyville Sr High School,150,244,61.48,940.2,466.7,473.5
2011-12,7385,North Spencer County Sch Corp,7759,Heritage Hills High School,118,172,68.60,1003.7,513.5,490.3
2011-12,7445,South Spencer County Sch Corp,7795,South Spencer High School,55,90,61.11,964.0,480.7,483.3
2011-12,7495,Oregon-Davis School Corp,7831,Oregon-Davis Jr-Sr High School,22,48,45.83,854.5,435.9,418.6
2011-12,7515,North Judson-San Pierre Sch Corp,7849,N Judson-San Pierre Jr Sr High Sch,56,88,63.64,937.5,468.6,468.9
2011-12,7525,Knox Community School Corp,7833,Knox Community High School,77,106,72.64,924.5,454.8,469.7
2011-12,7605,Fremont Community Schools,7877,Fremont High School,39,78,50.00,987.9,506.4,481.5
2011-12,7610,Hamilton Community Schools,7885,Hamilton Community High School,17,37,45.95,1011.2,501.8,509.4
2011-12,7615,M S D Steuben County,7893,Angola High School,82,191,42.93,1026.6,517.0,509.6
2011-12,7645,Northeast School Corp,7909,Union High School,8,19,42.11,885.0,456.3,428.8
2011-12,7645,Northeast School Corp,7917,North Central High School,43,64,67.19,963.5,484.0,479.5
2011-12,7715,Southwest School Corporation,7957,Sullivan High School,76,122,62.30,885.9,448.4,437.5
2011-12,7775,Switzerland County School Corp,7993,Switzerland Co Senior High School,29,80,36.25,887.2,444.1,443.1
2011-12,7855,Lafayette School Corporation,8015,Oakland High School,***,***,***,***,***,***
2011-12,7855,Lafayette School Corporation,8069,Jefferson High School,249,461,54.01,995.4,508.4,487.0
2011-12,7865,Tippecanoe School Corp,8003,McCutcheon High School,215,345,62.32,992.2,505.3,486.9
2011-12,7865,Tippecanoe School Corp,8029,William Henry Harrison High School,227,356,63.76,1083.4,550.8,532.6
2011-12,7875,West Lafayette Com School Corp,8129,West Lafayette Jr/Sr High School,130,153,84.97,1217.5,617.7,599.8
2011-12,7935,Tri-Central Community Schools,8155,Tri Central Middle-High School,36,62,58.06,1012.2,508.3,503.9
2011-12,7945,Tipton Community School Corp,8177,Tipton High School,93,127,73.23,985.2,504.4,480.8
2011-12,7950,Union Co/Clg Corner Joint Sch Dist,8193,Union County High School,18,98,18.37,1046.7,539.4,507.2
2011-12,7995,Evansville Vanderburgh School Corp,8237,Benjamin Bosse High School,49,147,33.33,906.5,461.0,445.5
2011-12,7995,Evansville Vanderburgh School Corp,8241,Central High School,150,259,57.92,980.3,490.2,490.1
2011-12,7995,Evansville Vanderburgh School Corp,8245,Francis Joseph Reitz High School,135,320,42.19,1028.1,530.4,497.6
2011-12,7995,Evansville Vanderburgh School Corp,8253,North High School,183,302,60.60,964.8,479.9,484.9
2011-12,7995,Evansville Vanderburgh School Corp,8270,Academy for Innovative Studies,***,***,***,***,***,***
2011-12,7995,Evansville Vanderburgh School Corp,8311,William Henry Harrison High School,102,273,37.36,962.0,485.1,476.9
2011-12,8010,North Vermillion Com Sch Corp,8394,North Vermillion High School,26,50,52.00,956.5,481.9,474.6
2011-12,8020,South Vermillion Com Sch Corp,8432,South Vermillion High School,67,106,63.21,967.6,480.4,487.2
2011-12,8030,Vigo County School Corp,8441,Terre Haute North Vigo High School,243,389,62.47,1000.8,498.8,501.9
2011-12,8030,Vigo County School Corp,8453,West Vigo High School,84,147,57.14,914.0,458.5,455.6
2011-12,8030,Vigo County School Corp,8457,Terre Haute South Vigo High School,224,337,66.47,1020.8,509.3,511.5
2011-12,8030,Vigo County School Corp,8611,Booker T Washington Alt Sch,3,17,17.65,863.3,446.7,416.7
2011-12,8030,Vigo County School Corp,8612,McLean Education Center (Alt),3,30,10.00,853.3,406.7,446.7
2011-12,8045,Manchester Community Schools,8625,Manchester Jr-Sr High School,60,88,68.18,1021.2,535.7,485.5
2011-12,8050,M S D Wabash County Schools,8651,Northfield Jr-Sr High School,50,74,67.57,974.2,505.8,468.4
2011-12,8050,M S D Wabash County Schools,8655,Southwood Jr-Sr High School,57,91,62.64,960.9,497.4,463.5
2011-12,8050,M S D Wabash County Schools,8673,White's Jr-Sr High School,***,***,***,***,***,***
2011-12,8060,Wabash City Schools,8693,Wabash High School,43,82,52.44,972.8,503.3,469.5
2011-12,8115,M S D Warren County,8737,Seeger Memorial Jr-Sr High School,57,101,56.44,963.9,487.2,476.7
2011-12,8130,Warrick County School Corp,8772,Tecumseh High School,26,52,50.00,972.3,484.6,487.7
2011-12,8130,Warrick County School Corp,8789,Boonville High School,103,173,59.54,934.4,476.1,458.3
2011-12,8130,Warrick County School Corp,8809,Castle High School,318,431,73.78,1043.5,533.2,510.3
2011-12,8205,Salem Community Schools,8857,Salem High School,66,129,51.16,978.0,494.2,483.8
2011-12,8215,East Washington School Corp,8905,Eastern High School,67,121,55.37,984.2,487.8,496.4
2011-12,8220,West Washington School Corp,8869,West Washington Jr-Sr High School,26,51,50.98,934.6,478.5,456.2
2011-12,8305,Nettle Creek School Corporation,8985,Hagerstown Jr-Sr High School,49,83,59.04,982.2,491.0,491.2
2011-12,8355,Western Wayne Schools,8961,Lincoln Sr High School,53,81,65.43,938.5,474.0,464.5
2011-12,8360,Centerville-Abington Com Schs,8981,Centerville Sr High School,55,97,56.70,1035.8,517.1,518.7
2011-12,8375,Northeastern Wayne Schools,8927,Northeastern High School,48,71,67.61,963.1,484.4,478.8
2011-12,8385,Richmond Community Schools,8993,Richmond High School,146,281,51.96,956.8,489.6,467.3
2011-12,8425,Southern Wells Com Schools,9058,Southern Wells Jr-Sr High School,19,60,31.67,1056.3,541.6,514.7
2011-12,8435,Northern Wells Community Schools,9087,Norwell High School,101,187,54.01,989.1,505.8,483.3
2011-12,8445,M S D Bluffton-Harrison,9089,Bluffton High School,56,111,50.45,988.6,496.4,492.1
2011-12,8515,North White School Corp,9135,North White High School,24,49,48.98,954.6,495.0,459.6
2011-12,8525,Frontier School Corporation,9137,Frontier Jr-Sr High School,34,50,68.00,987.6,495.3,492.4
2011-12,8535,Tri-County School Corporation,9141,Tri-County Middle-Senior High,27,41,65.85,1037.4,517.8,519.6
2011-12,8565,Twin Lakes School Corp,9149,Twin Lakes Senior High School,78,148,52.70,947.6,476.5,471.0
2011-12,8625,Smith-Green Community Schools,9193,Churubusco Jr-Sr High School,66,103,64.08,963.8,481.8,482.0
2011-12,8665,Whitley County Con Schools,9187,Columbia City High School,193,266,72.56,968.9,486.9,482.0
2011-12,9300,Campagna Academy Charter School,1534,Campagna Academy Charter School,***,***,***,***,***,***
2011-12,9315,Signature School Inc,8295,Signature School Inc,61,62,98.39,1223.1,609.2,613.9
2011-12,9320,Community Montessori Inc,1536,Community Montessori,16,28,57.14,943.8,441.9,501.9
2011-12,9325,Options Charter School - Carmel,2524,Options Charter School - Carmel,4,27,14.81,925.0,442.5,482.5
2011-12,9330,Irvington Community School,1537,Irvington Community School,37,52,71.15,853.8,415.7,438.1
2011-12,9370,Fall Creek Academy,5870,Fall Creek Academy,20,29,68.97,859.5,428.5,431.0
2011-12,9445,Charles A Tindley Accelerated Sch,6208,Charles A Tindley Accelerated Sch,15,15,100.00,984.7,509.3,475.3
2011-12,9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,73,99,73.74,738.6,366.3,372.3
2011-12,9480,University Heights Preparatory Acd,5864,University Heights Preparatory Acd,14,16,87.50,820.7,407.1,413.6
2011-12,9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,16,20,80.00,720.6,370.6,350.0
2011-12,9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,***,***,***,***,***,***
2011-12,9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,0,16,0.00,***,***,***
2011-12,9620,Burris Laboratory School,1441,Burris Laboratory School,43,48,89.58,1086.3,546.3,540.0
2011-12,9625,IN Acad for Sci Math & Humanities,1443,IN Acad for Sci Math & Humanities,119,119,100.00,1247.9,616.5,631.4
2011-12,9640,Options Charter School Noblesville,2551,Options Charter School Noblesville,5,22,22.73,982.0,462.0,520.0
2011-12,9650,Herron Charter,5724,Herron High School,83,99,83.84,1025.8,491.2,534.6
2011-12,9655,Hope Academy,5292,Hope Academy,6,20,30.00,938.3,478.3,460.0
2011-12,9660,Stonegate Early Clg HS for Sci/Tec,5278,Stonegate Early Clg HS for Sci/Tec,***,***,***,***,***,***
2011-12,9670,Indianapolis Metropolitan High Sch,5664,Indianapolis Metropolitan High Sch,10,89,11.24,888.0,440.0,448.0
2011-12,9785,IN Math & Science Academy,5837,IN Math & Science Academy,8,12,66.67,872.5,417.5,455.0
2011-12,9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,***,***,***,***,***,***
2011-12,9805,Hoosier Academy - Indianapolis,2527,Hoosier Academy - Indianapolis,8,14,57.14,1036.3,511.3,525.0
2011-12,9875,Rock Creek Community Academy,0771,Rock Creek Community Academy,12,21,57.14,916.7,458.3,458.3
2011-12,9905,Indiana Connections Academy,7944,Indiana Connections Academy,9,36,25.00,930.0,460.0,470.0
2011-12,9910,Excel Center for Adult Learners,5669,Excel Center For Adult Learners,1,21,4.76,720.0,330.0,390.0
2010-11,0015,Adams Central Community Schools,0021,Adams Central High School,53,82,64.63,1010.0,526.6,483.4
2010-11,0025,North Adams Community Schools,0029,Bellmont Senior High School,124,191,64.92,1001.4,522.3,479.0
2010-11,0035,South Adams Schools,0023,South Adams High School,60,87,68.97,958.0,485.2,472.8
2010-11,0125,M S D Southwest Allen County Schls,0047,Homestead Senior High School,393,506,77.67,1068.7,540.4,528.3
2010-11,0225,Northwest Allen County Schools,0091,Carroll High School,344,424,81.13,1060.9,544.1,516.8
2010-11,0235,Fort Wayne Community Schools,0101,North Side High School,186,342,54.39,897.5,460.2,437.3
2010-11,0235,Fort Wayne Community Schools,0102,R Nelson Snider High School,311,486,63.99,971.6,489.5,482.1
2010-11,0235,Fort Wayne Community Schools,0105,South Side High School,158,306,51.63,913.0,452.3,460.6
2010-11,0235,Fort Wayne Community Schools,0177,Wayne High School,88,228,38.60,842.4,421.6,420.8
2010-11,0235,Fort Wayne Community Schools,0219,Northrop High School,274,473,57.93,948.3,478.9,469.4
2010-11,0255,East Allen County Schools,0049,Leo Junior/Senior High School,169,225,75.11,1032.8,521.1,511.7
2010-11,0255,East Allen County Schools,0081,Heritage Jr/Sr High School,89,132,67.42,986.9,500.9,486.0
2010-11,0255,East Allen County Schools,0279,Paul Harding High School,59,110,53.64,816.1,414.7,401.4
2010-11,0255,East Allen County Schools,0285,Woodlan Jr/Sr High School,79,114,69.30,985.3,502.7,482.7
2010-11,0255,East Allen County Schools,0297,New Haven High School,158,218,72.48,944.3,483.7,460.6
2010-11,0365,Bartholomew Con School Corp,0397,Columbus North High School,270,425,63.53,1044.8,526.8,518.0
2010-11,0365,Bartholomew Con School Corp,0399,Columbus East High School,180,304,59.21,1044.2,527.1,517.1
